,0
3504,customers
3505,prospects
3506,manage
3507,vendor
3508,risk
3509,management
3510,vet
3511,audit
3512,vendors
3513,ensure
3514,compliance
3515,company
3516,security
3517,privacy
3518,requirements
3519,coordinate
3520,various
3521,business
3522,stakeholders
3523,ensure
3524,new
3525,existing
3526,products
3527,processes
3528,comply
3529,applicable
3530,data
3531,privacy
3532,requirements
3533,conjunction
3534,security
3535,council
3536,manage
3537,investigations
3538,relating
3539,company
3540,privacy
3541,security
3542,programs
3543,duties
3544,assigned
3545,looking
3546,6-7
3547,years
3548,information
3549,security
3550,privacy
3551,similar
3552,role
3553,saas
3554,experience
3555,plus
3556,experience
3557,managing
3558,soc
3559,2
3560,type
3561,2
3562,iso
3563,27001
3564,pci
3565,dss
3566,certifications
3567,relevant
3568,professional
3569,certification
3570,preferred
3571,cissp
3572,cisa
3573,cism
3574,crisc
3575,in-depth
3576,familiarity
3577,risk
3578,methodologies
3579,industry
3580,security-related
3581,frameworks
3582,good
3583,understanding
3584,popular
3585,application
3586,security
3587,data-privacy
3588,standards
3589,experience
3590,leading
3591,change
3592,dynamic
3593,environment
3594,ability
3595,build
3596,consensus
3597,succinct
3598,communicator
3599,ability
3600,break
3601,complex
3602,issues
3603,communicate
3604,organizational
3605,levels
3606,ability
3607,work
3608,cross-functional
3609,matrix
3610,environment
3611,excellent
3612,understanding
3613,vulnerability
3614,management
3615,associated
3616,tools
3617,solutions
3618,interpersonal
3619,collaborative
3620,skills
3621,establish
3622,maintain
3623,effective
3624,working
3625,relationships
3626,demonstrated
3627,ability
3628,develop
3629,mentor
3630,teams
3631,demonstrated
3632,inclusive
3633,leadership
3634,embraces
3635,diversity
3636,highly
3637,motivated
3638,ability
3639,work
3640,pressure
3641,initiative
3642,solution-driven
3643,demonstrated
3644,ability
3645,meet
3646,deadlines
3647,deliver
3648,results
3649,salary
3650,range
3651,"170,000-"
3652,"200,000"
3653,per
3654,year
3655,usd
3656,15
3657,base
3658,salary
3659,remote
3660,position
3661,formstack
3662,offers
3663,full-time
3664,employees
3665,us
3666,canada
3667,exclude
3668,quebec
3669,free
3670,health
3671,plans
3672,company-paid
3673,dental
3674,vision
3675,disability
3676,life
3677,insurance
3678,benefits
3679,us
3680,canadian
3681,full-time
3682,employees
3683,monthly
3684,health
3685,wellness
3686,technology
3687,stipends
3688,half-day
3689,fridays
3690,unlimited
3691,pto
3692,employees
3693,401k
3694,roth
3695,w/
3696,safe
3697,harbor
3698,match
3699,us
3700,canada
3701,up-to-date
3702,technology
3703,including
3704,company-issued
3705,macs
3706,latest
3707,software
3708,tools
3709,needed
3710,excel
3711,job
3712,company-paid
3713,conferences
3714,extended
3715,learning
3716,opportunities
3717,yearly
3718,company
3719,team
3720,gatherings
3721,meet
3722,every
3723,single
3724,requirement
3725,studies
3726,shown
3727,women
3728,people
3729,color
3730,less
3731,likely
3732,apply
3733,jobs
3734,unless
3735,meet
3736,every
3737,qualification
3738,formstack
3739,dedicated
3740,building
3741,diverse
3742,inclusive
3743,authentic
3744,workplace
3745,excited
3746,role
3747,experience
3748,align
3749,perfectly
3750,every
3751,qualification
3752,job
3753,description
3754,encourage
3755,apply
3756,anyway
3757,may
3758,right
3759,candidate
3760,roles
3761,formstack
3762,equal-opportunity
3763,employer
3764,passionately
3765,committed
3766,equitable
3767,hiring
3768,boldly
3769,dedicated
3770,diversity
3771,work
3772,staff
3773,discriminate
3774,employment
3775,opportunities
3776,practices
3777,based
3778,actual
3779,perceived
3780,race
3781,color
3782,religion
3783,national
3784,origin
3785,sex
3786,including
3787,pregnancy
3788,childbirth
3789,related
3790,conditions
3791,age
3792,marital
3793,status
3794,sexual
3795,orientation
3796,gender
3797,identity
3798,expression
3799,veteran
3800,status
3801,uniform
3802,service
3803,member
3804,status
3805,disability
3806,characteristic
3807,protected
3808,law
3809,women
3810,people
3811,color
3812,bilingual
3813,bicultural
3814,individuals
3815,lgbtq+
3816,persons
3817,people
3818,disabilities
3819,encouraged
3820,apply
3821,data
3822,collected
3823,application
3824,process
3825,resume
3826,collection
3827,application
3828,questions
3829,used
3830,recruitment
3831,purposes
3832,store
3833,applicant
3834,tracking
3835,system
3836,lever
3837,share
3838,data
3839,anyone
3840,else
3841,keep
3842,data
3843,role
3844,filled
3845,continue
3846,store
3847,feel
3848,may
3849,fit
3850,future
3851,roles
3852,show
3853,less
3854,reportabout
3855,lumen
3856,lumen
3857,guided
3858,belief
3859,humanity
3860,best
3861,technology
3862,advances
3863,way
3864,live
3865,work
3866,"450,000"
3867,route
3868,fiber
3869,miles
3870,serving
3871,customers
3872,60
3873,countries
3874,deliver
3875,fastest
3876,secure
3877,global
3878,platform
3879,applications
3880,data
3881,help
3882,businesses
3883,government
3884,communities
3885,deliver
3886,amazing
3887,experiences
3888,learn
3889,lumen
3890,network
3891,edge
3892,cloud
3893,security
3894,communication
3895,collaboration
3896,solutions
3897,purpose
3898,human
3899,progress
3900,technology
3901,news.lumen.com
3902,linkedin
3903,/lumentechnologies
3904,twitter
3905,lumentechco
3906,facebook
3907,/lumentechnologies
3908,instagram
3909,lumentechnologies
3910,youtube
3911,/lumentechnologies
3912,role
3913,sr.
3914,sap
3915,application
3916,security
3917,grc
3918,lead
3919,responsible
3920,on-going
3921,discovery
3922,analysis
3923,overall
3924,recommendation
3925,cost
3926,alignment
3927,initiatives
3928,associated
3929,services
3930,new
3931,market
3932,development
3933,organization
3934,candidate
3935,role
3936,capable
3937,documenting
3938,decision-making
3939,criteria
3940,business
3941,decision
3942,sr.
3943,sap
3944,application
3945,security
3946,grc
3947,lead
3948,accomplished
3949,technical
3950,leader
3951,proactive
3952,customer-focused
3953,advocate
3954,team
3955,player
3956,substantial
3957,technology
3958,experience
3959,across
3960,multiple
3961,industry
3962,verticals
3963,solutions
3964,candidate
3965,must
3966,hands-on
3967,experience
3968,enterprise
3969,level
3970,software
3971,development
3972,integration
3973,implementation
3974,specified
3975,technological
3976,areas
3977,includes
3978,knowledge
3979,applicable
3980,processes
3981,methodologies
3982,standards
3983,products
3984,frameworks
3985,candidate
3986,advanced
3987,understanding
3988,sap
3989,products/components
3990,expert
3991,sap
3992,security
3993,concepts
3994,demonstrate
3995,full
3996,technical
3997,competence
3998,documents
3999,sap
4000,security
4001,design
4002,administration
4003,processes
4004,creates
4005,updates
4006,operational
4007,guides
4008,monitors
4009,existing
4010,operational
4011,guides
4012,consistency
4013,completeness
4014,works
4015,business
4016,teams
4017,develop
4018,implement
4019,improve
4020,existing
4021,security
4022,controls
4023,assure
4024,sap
4025,security
4026,configuration
4027,compliance
4028,standards
4029,sox
4030,controls
4031,develop
4032,maintain
4033,roles
4034,end
4035,user
4036,authorities
4037,perform
4038,segregation
4039,duties
4040,sensitive
4041,access
4042,analysis
4043,development/maintenance
4044,roles
4045,perform
4046,sap
4047,grc
4048,configuration
4049,administration
4050,maintenance
4051,main
4052,responsibilities
4053,plan
4054,execute
4055,client
4056,engagements
4057,focusing
4058,sap
4059,grc
4060,sap
4061,security
4062,audit
4063,readiness
4064,sap
4065,environments
4066,develop
4067,implement
4068,sap
4069,security
4070,solutions
4071,protect
4072,sap
4073,systems
4074,internal
4075,external
4076,threats
4077,work
4078,clients
4079,identify
4080,opportunities
4081,improvement
4082,areas
4083,sap
4084,grc
4085,sap
4086,security
4087,sap
4088,controls
4089,responsible
4090,delivering
4091,three
4092,core
4093,departmental
4094,responsibilities
4095,segregation
4096,duties
4097,sod
4098,analysis
4099,grc
4100,administrator
4101,sap
4102,application
4103,security
4104,user
4105,provisioning
4106,support
4107,manage
4108,sap
4109,grc
4110,12
4111,access
4112,control
4113,process
4114,control
4115,configuration
4116,functions
4117,partner
4118,business
4119,units
4120,internal
4121,audit
4122,ensure
4123,proper
4124,separation
4125,duties
4126,among
4127,roles
4128,responsibilities
4129,set
4130,per
4131,role
4132,environment
4133,maintain
4134,documentation
4135,roles
4136,grc
4137,fiori
4138,separation
4139,duties
4140,assist
4141,audit
4142,functions
4143,relating
4144,identity
4145,access
4146,management
4147,documentation
4148,updates
4149,including
4150,sops
4151,work
4152,instructions
4153,knowledge
4154,articles
4155,supervise
4156,associates/senior
4157,associates
4158,engagements
4159,support
4160,proposal
4161,business
4162,development
4163,activities
4164,assisting
4165,identification
4166,new
4167,target
4168,clients
4169,building
4170,business
4171,relationships
4172,key
4173,executives
4174,developing/presenting
4175,proposals
4176,duties
4177,assigned
4178,directed
4179,look
4180,candidate
4181,minimum
4182,ten
4183,years
4184,recent
4185,experience
4186,following
4187,areas
4188,sap
4189,audit
4190,sap
4191,controls
4192,sap
4193,security
4194,design/re-design
4195,sap
4196,grc
4197,implementation
4198,minimum
4199,5
4200,years
4201,work
4202,experience
4203,risk
4204,management
4205,sox
4206,compliance
4207,and/or
4208,auditing
4209,strong
4210,background
4211,controls
4212,minimum
4213,four
4214,years
4215,sap
4216,security
4217,experience
4218,sap
4219,hana
4220,security
4221,preferred
4222,security
4223,experience
4224,area
4225,like
4226,sap
4227,rar
4228,revenue
4229,accounting
4230,reporting
4231,module
4232,hybris
4233,security
4234,ewm
4235,apo
4236,bobj
4237,data
4238,service
4239,sap
4240,bpc
4241,bw
4242,security
4243,depth
4244,sap
4245,security
4246,hana
4247,security
4248,fiori
4249,security
4250,grc
4251,knowledge
4252,architecture
4253,skill
4254,preferred
4255,experience
4256,sap
4257,iag
4258,grc
4259,12.0
4260,experience
4261,configuration
4262,grc
4263,module
4264,ara
4265,arm
4266,eam
4267,brm
4268,configuration
4269,parameter
4270,workflow
4271,data
4272,source
4273,workflow
4274,tasks
4275,experience
4276,sap
4277,brf+
4278,specific
4279,grc
4280,msmp
4281,troubleshooting
4282,skills
4283,identify
4284,issues
4285,related
4286,brf
4287,msmp
4288,strong
4289,knowledge
4290,understanding
4291,sap
4292,technologies
4293,methodologies
4294,expert
4295,detailed
4296,planning
4297,blueprinting
4298,security
4299,implementations
4300,understand
4301,advanced
4302,security
4303,area
4304,like
4305,identity
4306,theft
4307,data
4308,security
4309,breaches
4310,data
4311,leakages
4312,cloud
4313,cyber
4314,security
4315,setting
4316,updating
4317,new
4318,functions
4319,adding
4320,removing
4321,t-codes
4322,risks
4323,ara
4324,module
4325,needed
4326,setting
4327,new
4328,controllers
4329,owners
4330,role
4331,approvers
4332,understanding
4333,grc
4334,integration
4335,idm
4336,solutions
4337,using
4338,sap
4339,grc
4340,webservices
4341,user
4342,creation
4343,termination
4344,provisioning
4345,setting
4346,mitigation
4347,controls
4348,monitor
4349,usage
4350,mitigation
4351,controls
4352,excellent
4353,written
4354,verbal
4355,communication
4356,facilitation
4357,presentation
4358,skills
4359,ability
4360,gain
4361,confidence
4362,respect
4363,senior
4364,level
4365,executives
4366,travel
4367,needed
4368,education
4369,qualifications
4370,master
4371,degree
4372,computer
4373,science
4374,engineering
4375,related
4376,technical
4377,field
4378,technical
4379,field
4380,equivalent
4381,profession
4382,experience
4383,listed
4384,position
4385,ability
4386,communicate
4387,clearly
4388,professionally
4389,levels
4390,organization
4391,written
4392,verbal
4393,ability
4394,work
4395,well
4396,team
4397,environment
4398,collaborate
4399,others
4400,interface
4401,team
4402,members
4403,internal
4404,external
4405,organization
4406,establishes
4407,maintains
4408,effective
4409,professional
4410,relationships
4411,internal
4412,external
4413,stakeholders
4414,must
4415,able
4416,adapt
4417,organizational
4418,change
4419,flexibility
4420,ability
4421,plan
4422,prioritize
4423,execute
4424,multiple
4425,tasks
4426,fast
4427,paced
4428,environment
4429,self-motivated
4430,well-organized
4431,detail
4432,oriented
4433,ability
4434,work
4435,customers
4436,elicit
4437,complex
4438,requirements
4439,translate
4440,manageable
4441,implementable
4442,work
4443,units
4444,requisition
4445,318772
4446,eeo
4447,statement
4448,committed
4449,providing
4450,equal
4451,employment
4452,opportunities
4453,persons
4454,regardless
4455,race
4456,color
4457,ancestry
4458,citizenship
4459,national
4460,origin
4461,religion
4462,veteran
4463,status
4464,disability
4465,genetic
4466,characteristic
4467,information
4468,age
4469,gender
4470,sexual
4471,orientation
4472,gender
4473,identity
4474,marital
4475,status
4476,family
4477,status
4478,pregnancy
4479,legally
4480,protected
4481,status
4482,collectively
4483,“
4484,protected
4485,statuses
4486,”
4487,tolerate
4488,unlawful
4489,discrimination
4490,employment
4491,decisions
4492,including
4493,recruiting
4494,hiring
4495,compensation
4496,promotion
4497,benefits
4498,discipline
4499,termination
4500,job
4501,assignments
4502,training
4503,disclaimer
4504,job
4505,definition
4506,information
4507,designed
4508,indicate
4509,general
4510,nature
4511,level
4512,work
4513,performed
4514,employees
4515,within
4516,classification
4517,designed
4518,contain
4519,interpreted
4520,comprehensive
4521,inventory
4522,duties
4523,responsibilities
4524,qualifications
4525,required
4526,employees
4527,assigned
4528,job
4529,job
4530,duties
4531,responsibilities
4532,subject
4533,change
4534,based
4535,changing
4536,business
4537,needs
4538,conditions
4539,salary
4540,range
4541,salary
4542,min
4543,100440
4544,salary
4545,max
4546,223680
4547,information
4548,reflects
4549,anticipated
4550,base
4551,salary
4552,range
4553,position
4554,based
4555,current
4556,national
4557,data
4558,minimums
4559,maximums
4560,may
4561,vary
4562,based
4563,location
4564,individual
4565,pay
4566,based
4567,skills
4568,experience
4569,relevant
4570,factors
4571,position
4572,eligible
4573,either
4574,short-term
4575,incentives
4576,sales
4577,compensation
4578,director
4579,vp
4580,positions
4581,also
4582,eligible
4583,long-term
4584,incentive
4585,learn
4586,bonus
4587,structure
4588,view
4589,additional
4590,information
4591,'re
4592,able
4593,answer
4594,additional
4595,questions
4596,may
4597,move
4598,selection
4599,process
4600,part
4601,comprehensive
4602,benefits
4603,package
4604,lumen
4605,offers
4606,broad
4607,range
4608,health
4609,life
4610,voluntary
4611,lifestyle
4612,benefits
4613,perks
4614,enhance
4615,physical
4616,mental
4617,emotional
4618,financial
4619,wellbeing
4620,learn
4621,clicking
4622,note
4623,union-represented
4624,postings
4625,wage
4626,rates
4627,ranges
4628,governed
4629,applicable
4630,collective
4631,bargaining
4632,agreement
4633,provisions
4634,salary
4635,range
4636,salary
4637,min
4638,100440
4639,salary
4640,max
4641,223680
4642,information
4643,reflects
4644,base
4645,salary
4646,pay
4647,range
4648,job
4649,based
4650,current
4651,national
4652,market
4653,data
4654,ranges
4655,may
4656,vary
4657,based
4658,job
4659,'s
4660,location
4661,offer
4662,competitive
4663,pay
4664,varies
4665,based
4666,individual
4667,experience
4668,qualifications
4669,relevant
4670,factors
4671,encourage
4672,apply
4673,positions
4674,interested
4675,believe
4676,qualified
4677,learn
4678,welcome
4679,discuss
4680,us
4681,move
4682,selection
4683,process
4684,apply
4685,click
4686,apply
4687,show
4688,less
4689,want
4690,work
4691,product
4692,touches
4693,transforms
4694,lives
4695,billions
4696,people
4697,across
4698,globe
4699,want
4700,lead
4701,next
4702,set
4703,innovations
4704,transform
4705,revolutionize
4706,even
4707,someone
4708,passionate
4709,data
4710,insights
4711,creating
4712,data
4713,driven
4714,culture
4715,large
4716,organization
4717,come
4718,join
4719,identity
4720,network
4721,access
4722,'s
4723,product
4724,management
4725,team
4726,identity
4727,network
4728,access
4729,organization
4730,idna
4731,part
4732,microsoft
4733,security
4734,division
4735,building
4736,deploying
4737,running
4738,microsoft
4739,entra
4740,suite
4741,products
4742,enable
4743,billions
4744,end
4745,users
4746,worldwide
4747,microsoft
4748,entra
4749,delivers
4750,identity
4751,access
4752,connected
4753,world
4754,confidently
4755,enabling
4756,smarter
4757,real-time
4758,access
4759,decisions
4760,identities
4761,across
4762,hybrid
4763,multi-cloud
4764,beyond
4765,identity
4766,analytics
4767,plays
4768,key
4769,role
4770,delivering
4771,vision
4772,opportunity
4773,provide
4774,core
4775,identity
4776,insights
4777,well
4778,build
4779,ai/ml
4780,driven
4781,intelligent
4782,features
4783,track
4784,respond
4785,changes
4786,environment
4787,risk
4788,signals
4789,team
4790,looking
4791,principal
4792,manager
4793,product
4794,management
4795,pm
4796,data
4797,identity
4798,analytics
4799,leader
4800,organization
4801,helping
4802,build
4803,intelligent
4804,features
4805,drive
4806,broader
4807,data
4808,maturity
4809,organization
4810,“
4811,data
4812,ceo
4813,”
4814,division
4815,work
4816,directly
4817,teams
4818,across
4819,microsoft
4820,m365
4821,azure
4822,jointly
4823,plan
4824,analytics
4825,strategy
4826,new
4827,markets
4828,products
4829,expanding
4830,microsoft
4831,'s
4832,global
4833,footprint
4834,across
4835,products
4836,also
4837,work
4838,customers
4839,partners
4840,worldwide
4841,understand
4842,key
4843,product
4844,insight
4845,intelligence
4846,requirements
4847,drive
4848,product
4849,strategy
4850,execute
4851,vision
4852,partnering
4853,closely
4854,software
4855,developers
4856,also
4857,bring
4858,rigor
4859,existing
4860,metrics
4861,platform
4862,enable
4863,division
4864,get
4865,richer
4866,faster
4867,insights
4868,part
4869,champion
4870,key
4871,priorities
4872,okrs
4873,align
4874,leadership
4875,teams
4876,forward
4877,path
4878,since
4879,people
4880,management
4881,role
4882,also
4883,shape
4884,develop
4885,lead
4886,high-
4887,performing
4888,nimble
4889,analytically
4890,rigorous
4891,team
4892,product
4893,managers
4894,data
4895,scientists
4896,role
4897,unique
4898,opportunity
4899,help
4900,grow
4901,usage
4902,microsoft
4903,entra
4904,m365
4905,services
4906,synthesize
4907,data
4908,across
4909,feature
4910,footprint
4911,provide
4912,intelligence
4913,product
4914,experiences
4915,require
4916,demonstrate
4917,empathy
4918,technical
4919,abilities
4920,succeed
4921,need
4922,familiar
4923,product
4924,telemetry
4925,customer
4926,engagement
4927,underlying
4928,infrastructure
4929,used
4930,deliver
4931,product
4932,improvements
4933,working
4934,leaders
4935,engineers
4936,many
4937,orgs
4938,drive
4939,common
4940,cross
4941,microsoft
4942,ambition
4943,growing
4944,usage
4945,microsoft
4946,cloud
4947,success
4948,means
4949,understanding
4950,customer
4951,needs
4952,start-to-finish
4953,crafting
4954,product
4955,tools
4956,data
4957,processes
4958,enable
4959,microsoft
4960,cloud
4961,grow
4962,market
4963,share
4964,sounds
4965,like
4966,right
4967,environment
4968,please
4969,join
4970,us
4971,identityjobs_
4972,msftsecurity
4973,responsibilities
4974,lead
4975,team
4976,focused
4977,building
4978,data
4979,metrics
4980,platform
4981,data
4982,scientists
4983,product
4984,managers
4985,partner
4986,teams
4987,across
4988,microsoft
4989,service
4990,teams
4991,within
4992,identity
4993,division
4994,drive
4995,broader
4996,product
4997,offerings
4998,monetization
4999,enablers
5000,evaluate
5001,key
5002,risks
5003,blockers
5004,identify
5005,path
5006,green
5007,work
5008,customers
5009,partners
5010,internal
5011,support
5012,teams
5013,identify
5014,key
5015,customer
5016,requirements/features
5017,needed
5018,grow
5019,microsoft
5020,'s
5021,offering
5022,work
5023,software
5024,development
5025,teams
5026,execute
5027,plans
5028,meet
5029,commitments
5030,craft
5031,iteratively
5032,refine
5033,vision
5034,team/space
5035,ensuring
5036,consider
5037,innovative
5038,impactful
5039,ideas
5040,stakeholders
5041,crafting
5042,vision
5043,qualifications
5044,basic
5045,qualifications
5046,bachelor
5047,degree
5048,engineering
5049,computer
5050,science
5051,related
5052,industry
5053,experience
5054,10+
5055,years
5056,experience
5057,program
5058,management
5059,related
5060,business
5061,experience
5062,defining
5063,creating
5064,software
5065,features
5066,3+
5067,years
5068,experience
5069,managing
5070,product
5071,management
5072,teams
5073,helpful
5074,skills
5075,motivated
5076,business
5077,outcomes
5078,data-driven
5079,decision-making
5080,excellent
5081,pm
5082,fundamentals
5083,feature
5084,design
5085,customer
5086,empathy
5087,growth
5088,mindset
5089,data
5090,driven
5091,passion
5092,learning
5093,can-do
5094,creativity
5095,concise
5096,communications
5097,ability
5098,influence
5099,understanding
5100,identity
5101,access
5102,management
5103,iam
5104,capabilities
5105,customer
5106,needs
5107,data
5108,metricsdata
5109,metrics
5110,insights
5111,reporting
5112,consistent
5113,track
5114,record
5115,collaborating
5116,pms
5117,engineers
5118,across
5119,orgs
5120,creativity
5121,optimism
5122,grounded
5123,practical
5124,engineering
5125,business
5126,strategy
5127,ability
5128,meet
5129,microsoft
5130,customer
5131,and/or
5132,government
5133,security
5134,screening
5135,requirements
5136,required
5137,role
5138,requirements
5139,include
5140,limited
5141,following
5142,specialized
5143,security
5144,screenings
5145,microsoft
5146,cloud
5147,background
5148,check
5149,position
5150,required
5151,pass
5152,microsoft
5153,cloud
5154,background
5155,check
5156,upon
5157,hire/transfer
5158,every
5159,two
5160,years
5161,thereafter
5162,microsoft
5163,equal
5164,opportunity
5165,employer
5166,qualified
5167,applicants
5168,receive
5169,consideration
5170,employment
5171,without
5172,regard
5173,age
5174,ancestry
5175,color
5176,family
5177,medical
5178,care
5179,leave
5180,gender
5181,identity
5182,expression
5183,genetic
5184,information
5185,marital
5186,status
5187,medical
5188,condition
5189,national
5190,origin
5191,physical
5192,mental
5193,disability
5194,political
5195,affiliation
5196,protected
5197,veteran
5198,status
5199,race
5200,religion
5201,sex
5202,including
5203,pregnancy
5204,sexual
5205,orientation
5206,characteristic
5207,protected
5208,applicable
5209,laws
5210,regulations
5211,ordinances
5212,also
5213,consider
5214,qualified
5215,applicants
5216,regardless
5217,criminal
5218,histories
5219,consistent
5220,legal
5221,requirements
5222,need
5223,assistance
5224,and/or
5225,reasonable
5226,accommodation
5227,due
5228,disability
5229,application
5230,recruiting
5231,process
5232,please
5233,send
5234,request
5235,via
5236,accommodation
5237,request
5238,form
5239,benefits/perks
5240,listed
5241,may
5242,vary
5243,depending
5244,nature
5245,employment
5246,microsoft
5247,country
5248,work
5249,microsoft
5250,equal
5251,opportunity
5252,employer
5253,qualified
5254,applicants
5255,receive
5256,consideration
5257,employment
5258,without
5259,regard
5260,age
5261,ancestry
5262,color
5263,family
5264,medical
5265,care
5266,leave
5267,gender
5268,identity
5269,expression
5270,genetic
5271,information
5272,marital
5273,status
5274,medical
5275,condition
5276,national
5277,origin
5278,physical
5279,mental
5280,disability
5281,political
5282,affiliation
5283,protected
5284,veteran
5285,status
5286,race
5287,religion
5288,sex
5289,including
5290,pregnancy
5291,sexual
5292,orientation
5293,characteristic
5294,protected
5295,applicable
5296,laws
5297,regulations
5298,ordinances
5299,also
5300,consider
5301,qualified
5302,applicants
5303,regardless
5304,criminal
5305,histories
5306,consistent
5307,legal
5308,requirements
5309,need
5310,assistance
5311,and/or
5312,reasonable
5313,accommodation
5314,due
5315,disability
5316,application
5317,recruiting
5318,process
5319,please
5320,send
5321,request
5322,via
5323,accommodation
5324,request
5325,form
5326,benefits/perks
5327,listed
5328,may
5329,vary
5330,depending
5331,nature
5332,employment
5333,microsoft
5334,country
5335,work
5336,show
5337,less
5338,part
5339,national
5340,grid
5341,continued
5342,commitment
5343,safety
5344,new
5345,hires
5346,must
5347,fully
5348,vaccinated
5349,covid-19
5350,anyone
5351,unable
5352,vaccinated
5353,either
5354,sincerely
5355,held
5356,religious
5357,belief
5358,medical
5359,reason
5360,request
5361,reasonable
5362,accommodation
5363,us
5364,every
5365,day
5366,deliver
5367,safe
5368,secure
5369,energy
5370,homes
5371,communities
5372,businesses
5373,people
5374,need
5375,us
5376,connect
5377,people
5378,energy
5379,need
5380,lives
5381,live
5382,pace
5383,change
5384,society
5385,industry
5386,accelerating
5387,expertise
5388,track
5389,record
5390,puts
5391,us
5392,unparalleled
5393,position
5394,shape
5395,sustainable
5396,future
5397,industry
5398,successful
5399,must
5400,anticipate
5401,needs
5402,customers
5403,reducing
5404,cost
5405,energy
5406,delivery
5407,today
5408,pioneering
5409,flexible
5410,energy
5411,systems
5412,tomorrow
5413,requires
5414,us
5415,deliver
5416,promises
5417,always
5418,look
5419,new
5420,opportunities
5421,grow
5422,business
5423,role
5424,interested
5425,working
5426,dynamic
5427,environment
5428,offers
5429,opportunities
5430,professional
5431,growth
5432,new
5433,responsibilities
5434,national
5435,grid
5436,could
5437,place
5438,national
5439,grid
5440,seeking
5441,innovative
5442,experienced
5443,identify
5444,access
5445,management
5446,iam
5447,engineering
5448,team
5449,lead
5450,join
5451,iam
5452,engineering
5453,team
5454,identity
5455,access
5456,management
5457,iam
5458,solutions
5459,team
5460,lead
5461,team
5462,lead
5463,overseeing
5464,teams
5465,day-to-day
5466,activities
5467,identity
5468,access
5469,management
5470,stake
5471,holder
5472,engagements
5473,identify
5474,design
5475,implement
5476,technology
5477,creative
5478,business
5479,solutions
5480,national
5481,grid
5482,business
5483,units
5484,responsibilities
5485,include
5486,among
5487,others
5488,managing
5489,teams
5490,identification
5491,delivery
5492,business
5493,requirements
5494,functional
5495,design
5496,process
5497,design
5498,including
5499,scenario
5500,design
5501,flow
5502,mapping
5503,prototyping
5504,testing
5505,training
5506,defining
5507,support
5508,procedures
5509,develop
5510,maintain
5511,relationships
5512,ensure
5513,stake
5514,holder
5515,satisfaction
5516,related
5517,aspects
5518,product
5519,implementation
5520,technical
5521,functional
5522,level
5523,perform
5524,role
5525,counselor
5526,coach
5527,provide
5528,input
5529,guidance
5530,staffing
5531,process
5532,actively
5533,participate
5534,staff
5535,recruitment
5536,retention
5537,activities
5538,provide
5539,leadership
5540,support
5541,delivery
5542,teams
5543,staff
5544,responsible
5545,install
5546,integrate
5547,deploy
5548,iam
5549,products
5550,national
5551,grid
5552,global
5553,business
5554,unit
5555,environments
5556,conduct
5557,facilitate
5558,cybersecurity
5559,iam
5560,architecture
5561,reviews
5562,multiple
5563,internal/external
5564,teams
5565,stakeholders
5566,assist
5567,iam
5568,adoption
5569,review
5570,approve
5571,secure
5572,iam
5573,solution
5574,architectures
5575,provide
5576,guidance
5577,insight
5578,feedback
5579,new
5580,security
5581,technologies
5582,research
5583,new
5584,iam
5585,security
5586,technologies
5587,establish
5588,future-state
5589,cybersecurity
5590,iam
5591,architecture
5592,design
5593,patterns
5594,consider
5595,business
5596,information
5597,application
5598,infrastructure
5599,security
5600,perspectives
5601,design
5602,technical
5603,controls
5604,solutions
5605,variety
5606,information
5607,systems
5608,based
5609,industry
5610,best
5611,practices
5612,guidelines
5613,e.g.
5614,nist
5615,csf
5616,csa
5617,cis
5618,owasp
5619,team
5620,national
5621,grid
5622,iam
5623,team
5624,work
5625,design
5626,develop
5627,build
5628,solutions
5629,help
5630,national
5631,grid
5632,business
5633,units
5634,reimagine
5635,reshape
5636,rewire
5637,competitive
5638,fabric
5639,organization
5640,program
5641,multitude
5642,specialists
5643,ranging
5644,systems
5645,designers
5646,developers
5647,business
5648,analyst
5649,architects
5650,integrators
5651,working
5652,together
5653,diverse
5654,program
5655,projects
5656,advanced
5657,pre-configured
5658,solutions
5659,methodologies
5660,brand-building
5661,campaign
5662,management
5663,unique
5664,blend
5665,skills
5666,experiences
5667,yet
5668,underline
5669,value
5670,everyone
5671,providing
5672,customized
5673,career
5674,paths
5675,fostering
5676,innovation
5677,associate
5678,development
5679,successful
5680,possess
5681,ba/bs
5682,degree
5683,computer
5684,science
5685,cyber
5686,security
5687,information
5688,security
5689,engineering
5690,information
5691,technology
5692,equivalent
5693,relevant
5694,experience
5695,proven
5696,experience
5697,identity
5698,access
5699,governance
5700,including
5701,role
5702,based
5703,access
5704,control
5705,access
5706,request
5707,certification
5708,managing
5709,projects
5710,full
5711,system
5712,development
5713,lifecycle
5714,technical
5715,architecture
5716,experience
5717,integrating
5718,identity
5719,management
5720,access
5721,management
5722,access
5723,governance
5724,software
5725,infrastructure
5726,applications
5727,installation
5728,integration
5729,deployment
5730,sailpoint
5731,client
5732,environment
5733,identity
5734,management
5735,familiarity
5736,following
5737,areas
5738,identity
5739,governance
5740,administration
5741,lifecycle
5742,management
5743,provisioning
5744,single
5745,sign
5746,advanced
5747,authentication
5748,federation
5749,risk
5750,based
5751,authentication
5752,consumer
5753,identity
5754,access
5755,management
5756,privilege
5757,access
5758,management
5759,identity
5760,service
5761,cloud
5762,related
5763,identity
5764,solution
5765,enterprise
5766,directory
5767,architecture
5768,virtual
5769,directories
5770,proven
5771,experience
